"sig.id"	"Immune.sig"	"UP.padj"	"UP.ES"	"UP.NES"	"tau"	"type"	"common_name"	"source"	"source_id"	"method"	"coef"	"consensus"	"MOA"	"Status"	"Target"	"DSS"
"sig_8950"	"Genes_UP"	0.455852156057495	0.245611908981251	0.986626490966262	17.0479599205859	"D1"	"latanoprost"	"LINCS"	"BRD-K10961822"	"LIMMA_t"	"trt"	1	"prostanoid receptor agonist"	"Approved"	"PTGFR"	NA
"sig_20526"	"Genes_UP"	0.641630901287554	0.236937065987758	0.888351757440747	17.0462770087742	"D1"	"thapsigargin"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.71800009566534
"sig_6989"	"Genes_UP"	0.637826961770624	0.234054672486409	0.902868470285714	17.028682937825	"D1"	"BMS-536924"	"LINCS"	"BRD-K34581968"	"LIMMA_t"	"trt"	1	"IGF-1 inhibitor"	"Experimental"	NA	0.622378687181982
"sig_17486"	"Genes_UP"	0.575819672131147	0.244086278104673	0.935611517170541	17.0132922526432	"D1"	"hydroxyfasudil"	"LINCS"	"BRD-K77793136"	"LIMMA_t"	"trt"	1	"rho associated kinase inhibitor"	"Experimental"	"PKIA, PRKACA, ROCK1"	NA
"sig_7099"	"Genes_UP"	0.802158273381295	0.206325543117998	0.807885278003417	16.9940512460728	"D1"	"SYK-inhibitor"	"LINCS"	"BRD-K53281329"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	0.588500379307154
"sig_743"	"Genes_UP"	0.447638603696099	0.260819375348605	1.00529573724795	16.9491494857103	"D1"	"caffeine"	"LINCS"	"BRD-K02404261"	"LIMMA_t"	"trt"	1	"adenosine receptor antagonist, phosphodiesterase inhibitor"	"Approved"	"ADORA1, ADORA2A, ADORA2B, ADORA3, ATM, ITPR1, ITPR2, ITPR3, PDE10A, PDE11A, PDE1A, PDE1B, PDE1C, PDE2A, PDE3A, PDE3B, PDE4A, PDE4B, PDE4C, PDE4D, PDE5A, PDE6A, PDE6B, PDE6C, PDE7A, PDE7B, PDE8A, PDE8B, PDE9A, PIK3CA, PIK3CB, PIK3CD, PRKDC, RYR1, RYR2, RYR3"	NA
"sig_2761"	"Genes_UP"	0.256513026052104	-0.297099164898176	-1.14462971394652	-16.9241440666159	"D1"	"CGP-52432"	"LINCS"	"BRD-A04668240"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2468"	"Genes_UP"	0.823308270676692	-0.20813136506197	-0.79977771563298	-16.9182391749638	"D1"	"ethoprop"	"LINCS"	"BRD-K08556791"	"LIMMA_t"	"trt"	1	"Unknown"	"Withdrawn"	NA	NA
"sig_2383"	"Genes_UP"	0.90625	-0.186404033011276	-0.729500603020642	-16.9167417457827	"D1"	"TUL-XVIII076"	"LINCS"	"BRD-K96640811"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_20502"	"Genes_UP"	0.295668549905838	0.286909477509282	1.1078834504185	16.9139337166641	"D1"	"BH3I-1"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2221"	"Genes_UP"	0.625874125874126	0.234647659122794	0.899590226765996	16.8814217297275	"D1"	"p-azido-PE-TFMPP"	"LINCS"	"BRD-K86940927"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_1423"	"Genes_UP"	0.719334719334719	0.215373994473289	0.853332151285014	16.8729536341198	"D1"	"valaciclovir"	"LINCS"	"BRD-K46435977"	"LIMMA_t"	"trt"	1	"DNA polymerase inhibitor"	"Approved"	NA	NA
"sig_6683"	"Genes_UP"	0.193704600484261	0.314673794460141	1.18388329358185	16.8707328878514	"D1"	"cyclosporin-a"	"LINCS"	"BRD-A38030642"	"LIMMA_t"	"trt"	0	"calcineurin inhibitor"	"Approved"	"PPP3CA"	0.645873111770356
"sig_6377"	"Genes_UP"	0.488833746898263	0.247620662726411	0.977255880971703	16.8499537044879	"D1"	"brucine"	"LINCS"	"BRD-A41995253"	"LIMMA_t"	"trt"	0	"glycine receptor antagonist"	"Experimental"	"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5"	NA
"sig_368"	"Genes_UP"	0.755852842809365	0.215967495655956	0.817072206410223	16.8408247033999	"D1"	"SD-6-035-A3"	"LINCS"	"BRD-K65366129"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_17971"	"Genes_UP"	0.79476861167002	-0.209523769861344	-0.812696639184683	-16.7676898081884	"D1"	"rifapentine"	"LINCS"	"BRD-K81601344"	"LIMMA_t"	"trt"	0	"RNA polymerase inhibitor"	"Approved"	"CYP2C8, CYP2C9, CYP3A4"	0.509556487882413
"sig_7469"	"Genes_UP"	0.380952380952381	0.270451101312667	1.03863251964844	16.7662524416738	"D1"	"epitiostanol"	"LINCS"	"BRD-A68650781"	"LIMMA_t"	"trt"	1	"androgen receptor agonist"	"Approved"	"AR"	NA
"sig_20629"	"Genes_UP"	0.446393762183236	0.262157447336856	1.01766653891331	16.758515942866	"D1"	"epigallocatechin"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.610969567647185
"sig_13469"	"Genes_UP"	0.547892720306513	-0.248317501059395	-0.943798274104108	-16.7518672683268	"D1"	"pramocaine"	"LINCS"	"BRD-K46523383"	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	NA
"sig_15220"	"Genes_UP"	0.700623700623701	-0.232088275902239	-0.87265800687202	-16.7493730725954	"D1"	"podophyllotoxin"	"LINCS"	"BRD-K60507178"	"LIMMA_t"	"trt"	0	"microtubule inhibitor, tubulin polymerization inhibitor"	"Approved"	"IGF1R, TOP2A, TUBA4A, TUBB"	0.600647222032059
"sig_2926"	"Genes_UP"	0.314671814671815	0.282031058620943	1.08548041705525	16.7072214833591	"D1"	"RO-90-7501"	"LINCS"	"BRD-K58299615"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.580258149082808
"sig_3356"	"Genes_UP"	0.567460317460317	0.244676191632304	0.930144167198044	16.6887783098608	"D1"	"salubrinal"	"LINCS"	"BRD-A77299732"	"LIMMA_t"	"trt"	1	"eukaryotic translation initiation factor inhibitor"	"Experimental"	"EIF2S1"	0.591929163265185
"sig_3512"	"Genes_UP"	0.251521298174442	0.28835349829891	1.12986922158941	16.66010490154	"D1"	"RS-504393"	"LINCS"	"BRD-K87510569"	"LIMMA_t"	"trt"	1	"CC chemokine receptor antagonist"	"Experimental"	"CCL2, CCR2"	0.549308101975761
"sig_8880"	"Genes_UP"	0.767295597484277	0.217536354431838	0.828457082412105	16.6399468271318	"D1"	"mestranol"	"LINCS"	"BRD-K10481964"	"LIMMA_t"	"trt"	0	"estrogen receptor agonist"	"Approved"	"ESR1"	NA
"sig_20706"	"Genes_UP"	0.823899371069182	-0.197505270674912	-0.796385351595059	-16.6360498839344	"D1"	"chloramphenicol"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"bacterial 50S ribosomal subunit inhibitor"	"Approved"	"CD55"	0.638765073699449
"sig_3373"	"Genes_UP"	0.632183908045977	0.239977033850132	0.906014037985932	16.6238424374487	"D1"	"PPT"	"LINCS"	"BRD-K00312224"	"LIMMA_t"	"trt"	1	"estrogen receptor agonist"	"Experimental"	"ESR1"	0.687310655861519
"sig_17992"	"Genes_UP"	0.776595744680851	-0.213382938904446	-0.836163335450326	-16.6120757866431	"D1"	"flumethasone"	"LINCS"	"BRD-K81774264"	"LIMMA_t"	"trt"	1	"glucocorticoid receptor agonist"	"Approved"	"NR3C1, PLA2G1B"	NA
"sig_3226"	"Genes_UP"	0.533898305084746	-0.253169001921771	-0.957564569310403	-16.5528384364339	"D1"	"eugenitol"	"LINCS"	"BRD-K46068882"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2210"	"Genes_UP"	0.543478260869565	0.241745030748331	0.944457109916496	16.5496628196984	"D1"	"norcitalopram"	"LINCS"	"BRD-A57905915"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2544"	"Genes_UP"	0.340277777777778	0.280803438770071	1.07141016585015	16.5381909359326	"D1"	"pentamidine"	"LINCS"	"BRD-K13183738"	"LIMMA_t"	"trt"	1	"anti-pneumocystis agent"	"Approved"	"TRDMT1"	0.640450522561463
"sig_7354"	"Genes_UP"	0.235514018691589	0.299316577174532	1.16054976985579	16.506409545719	"D1"	"chlortalidone"	"LINCS"	"BRD-A26384407"	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	NA
"sig_7424"	"Genes_UP"	0.567961165048544	-0.236194469579141	-0.951300344901174	-16.4819737932197	"D1"	"reichstein"	"LINCS"	"BRD-A56245458"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6777"	"Genes_UP"	0.866888519134775	0.202826170431423	0.766740019500983	16.4671916989825	"D1"	"parbendazole"	"LINCS"	"BRD-K02407574"	"LIMMA_t"	"trt"	1	"tubulin polymerization inhibitor"	"Experimental"	"TUBB"	0.624209531102778
"sig_690"	"Genes_UP"	0.73991935483871	-0.21541828797464	-0.850559249733598	-16.445874926831	"D1"	"deferiprone"	"LINCS"	"BRD-K06878038"	"LIMMA_t"	"trt"	1	"chelating agent"	"Approved"	"UGT1A6"	NA
"sig_7562"	"Genes_UP"	0.840764331210191	0.20083098317744	0.794433772991613	16.4440716381637	"D1"	"zearalenone"	"LINCS"	"BRD-A94796533"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6997"	"Genes_UP"	0.86682808716707	-0.203807013833368	-0.766209749038268	-16.4375930218583	"D1"	"cycloheximide"	"LINCS"	"BRD-K36055864"	"LIMMA_t"	"trt"	0	"protein synthesis inhibitor"	"Experimental"	"RPL3"	0.711666810211669
"sig_2143"	"Genes_UP"	0.706401766004415	-0.214345343608177	-0.855248268980224	-16.411531860793	"D1"	"huperzine-a"	"LINCS"	"BRD-K15402119"	"LIMMA_t"	"trt"	0	"acetylcholinesterase inhibitor"	"Experimental"	"ACHE"	0.615268490825134
"sig_20414"	"Genes_UP"	0.66078431372549	0.230485381238333	0.890335429184545	16.4038326225695	"D1"	"oxymetholone"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"androgen receptor agonist"	"Approved"	"AR"	NA
"sig_13402"	"Genes_UP"	0.195899772209567	0.306435983741386	1.19663181592074	16.3961077102044	"D1"	"auranofin"	"LINCS"	"BRD-K45995181"	"LIMMA_t"	"trt"	0	"NFkB pathway inhibitor"	"Approved"	"IKBKB, PRDX5, TRPA1"	0.679309347932451
"sig_13825"	"Genes_UP"	0.338144329896907	0.300581763355321	1.08341401817704	16.3737122814996	"D1"	"BIBU-1361"	"LINCS"	"BRD-K49294207"	"LIMMA_t"	"trt"	1	"EGFR inhibitor"	"Experimental"	"EGFR"	0.657507024401965
"sig_3232"	"Genes_UP"	0.818181818181818	0.198672886387195	0.822490640871204	16.3685082909233	"D1"	"BRL-52537"	"LINCS"	"BRD-A37347161"	"LIMMA_t"	"trt"	1	"opioid receptor agonist"	"Experimental"	"OPRK1"	NA
"sig_1350"	"Genes_UP"	0.883333333333333	-0.190543364446024	-0.73963089586249	-16.3510272843746	"D1"	"rosmarinic-acid"	"LINCS"	"BRD-K20313525"	"LIMMA_t"	"trt"	1	"GABA transaminase inhibitor"	"Approved"	"MCL1, TYR"	NA
"sig_885"	"Genes_UP"	0.644486692015209	-0.238402876937546	-0.901777967101848	-16.3235529637551	"D1"	"KU-C104486"	"LINCS"	"BRD-K51443908"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.622532286969185
"sig_11985"	"Genes_UP"	0.937163375224417	0.181114855876723	0.69005488391237	16.3175805982276	"D1"	"hydroxycholesterol"	"LINCS"	"BRD-K35307346"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	NA
"sig_2795"	"Genes_UP"	0.893129770992366	-0.185959140302332	-0.745849518730704	-16.2865345143791	"D1"	"SB-205384"	"LINCS"	"BRD-A22707317"	"LIMMA_t"	"trt"	1	"GABA receptor modulator"	"Experimental"	"GABRA3, GABRA5, GABRA6"	0.469661541719665
"sig_2237"	"Genes_UP"	0.594545454545455	0.237017948523965	0.923777730558595	16.2770747205594	"D1"	"raltegravir"	"LINCS"	"BRD-K05658747"	"LIMMA_t"	"trt"	1	"HIV integrase inhibitor"	"Approved"	NA	NA
"sig_8996"	"Genes_UP"	0.400921658986175	-0.258204862534426	-1.0160648790231	-16.2709400191573	"D1"	"dydrogesterone"	"LINCS"	"BRD-K11439261"	"LIMMA_t"	"trt"	0	"progesterone receptor agonist"	"Approved"	"PGR"	NA
"sig_2345"	"Genes_UP"	0.417253521126761	-0.267757980204669	-1.02277819147205	-16.2386199992742	"D1"	"serotonin"	"LINCS"	"BRD-K56060837"	"LIMMA_t"	"trt"	0	"growth factor receptor activator"	"Approved"	"DRD1, DRD5, HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR4, HTR5A, HTR6, HTR7, SLC36A1"	NA
"sig_2677"	"Genes_UP"	0.795871559633027	-0.207164042830074	-0.813606141407462	-16.2360772183593	"D1"	"fananserin"	"LINCS"	"BRD-K08998509"	"LIMMA_t"	"trt"	1	"dopamine receptor antagonist, serotonin receptor antagonist"	"Experimental"	"HTR2A"	NA
"sig_3435"	"Genes_UP"	0.376865671641791	-0.271782105978205	-1.04308987765885	-16.2319449363545	"D1"	"irilin-a"	"LINCS"	"BRD-K92678294"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_12088"	"Genes_UP"	0.628058727569331	0.229011605775894	0.896005867516894	16.2190493917572	"D1"	"plumbagin"	"LINCS"	"BRD-K36137799"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.709307176334868
"sig_20851"	"Genes_UP"	0.893360160965795	0.196707227405268	0.756818349308942	16.1873010150336	"D1"	"U-0126"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"MEK inhibitor"	"Experimental"	"AKT1, CHEK1, GSK3B, LCK, MAP2K1, MAP2K2, MAP2K7, MAPK1, MAPK11, MAPK12, MAPK14, MAPK8, PRKCA, RAF1, ROCK1, RPS6KB1, SGK1"	0.614475204049236
"sig_11724"	"Genes_UP"	0.633569739952719	-0.227905403122332	-0.916379093298229	-16.1870867667155	"D1"	"adapalene"	"LINCS"	"BRD-K33127281"	"LIMMA_t"	"trt"	1	"retinoid receptor agonist"	"Approved"	"RARA, RARB, RARG, RXRA, RXRB, RXRG"	NA
"sig_746"	"Genes_UP"	0.613175675675676	0.237217393697392	0.912546175874992	16.1774500033099	"D1"	"usnic-acid"	"LINCS"	"BRD-A99182808"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2614"	"Genes_UP"	0.493996569468268	0.256683060610056	0.96868636869024	16.1760344572356	"D1"	"clomethiazole"	"LINCS"	"BRD-K50422030"	"LIMMA_t"	"trt"	1	"GABA receptor antagonist, GABA receptor modulator"	"Approved"	"GABRA1"	NA
"sig_1982"	"Genes_UP"	0.700884955752212	0.214932294317834	0.864853798146964	16.1558166250247	"D1"	"SK-383933"	"LINCS"	"BRD-K72381300"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_1330"	"Genes_UP"	0.448936170212766	-0.253190530219815	-1.00471122553755	-16.147118993345	"D1"	"QX-314"	"LINCS"	"BRD-K56596464"	"LIMMA_t"	"trt"	1	"sodium channel blocker"	"Experimental"	"MAPK14, TGFBR1"	NA
"sig_14100"	"Genes_UP"	0.5625	-0.238543558961873	-0.935910499833734	-16.1229405385025	"D1"	"demecarium"	"LINCS"	"BRD-K51471001"	"LIMMA_t"	"trt"	1	"acetylcholinesterase inhibitor"	"Approved"	"ACHE, BCHE"	NA
"sig_1223"	"Genes_UP"	0.459514170040486	0.271375718216607	1.00251845233434	16.1036555260902	"D1"	"KN-93"	"LINCS"	"BRD-K93480852"	"LIMMA_t"	"trt"	1	"calcium/calmodulin dependent protein kinase inhibitor"	"Experimental"	NA	0.580662839178328
"sig_17509"	"Genes_UP"	0.213725490196078	0.306061031310007	1.16422333005241	16.1005409681018	"D1"	"fluspirilene"	"LINCS"	"BRD-K77947974"	"LIMMA_t"	"trt"	1	"dopamine receptor antagonist"	"Approved"	"CACNG1, DRD2, HRH1, HTR1A, HTR1D, HTR1E, HTR2A"	0.584135289264795
"sig_2598"	"Genes_UP"	0.315789473684211	0.28260438735498	1.08769892593748	16.0903708157746	"D1"	"benzoxiquine"	"LINCS"	"BRD-K70327191"	"LIMMA_t"	"trt"	1	"antiinfective drug"	"Experimental"	NA	0.577351210794127
"sig_3631"	"Genes_UP"	0.875	-0.19705956162213	-0.747183883290371	-16.088868320174	"D1"	"asiaticoside"	"LINCS"	"BRD-A66199457"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_9598"	"Genes_UP"	0.717777777777778	-0.214867919164897	-0.854372366696465	-16.0593052238871	"D1"	"eriochrome-black-t"	"LINCS"	"BRD-K16233984"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.578178945358989
"sig_20670"	"Genes_UP"	0.213068181818182	0.319700720959891	1.17234320502238	16.0558666781604	"D1"	"niguldipine"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.629897047580391
"sig_7381"	"Genes_UP"	0.495049504950495	0.246885707398007	0.986869468604205	16.0167802367919	"D1"	"estrone"	"LINCS"	"BRD-A37959677"	"LIMMA_t"	"trt"	0	"estrogen receptor agonist, estrogenic hormone"	"Approved"	"ESR1, ESR2"	NA
"sig_6911"	"Genes_UP"	0.365900383141762	-0.278554715306659	-1.06131167187235	-16.0156730125557	"D1"	"simvastatin"	"LINCS"	"BRD-K22134346"	"LIMMA_t"	"trt"	0	"HMGCR inhibitor"	"Approved"	"HMGCR, ITGB2"	0.568789366696915
"sig_3427"	"Genes_UP"	0.845724907063197	0.204055285881018	0.771826309254699	16.0144748106183	"D1"	"haematoxylin-pentaacetate"	"LINCS"	"BRD-A18932057"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_24"	"Genes_UP"	0.489626556016597	0.252291387241298	0.975044349811422	16.0126100111985	"D1"	"nintedanib"	"LINCS"	"BRD-K49075727"	"LIMMA_t"	"trt"	1	"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"	"Approved"	"FGFR1, FGFR2, FGFR3, FGFR4, FLT1, FLT4, KDR, PDGFRA, PDGFRB"	0.593541200738282
"sig_17691"	"Genes_UP"	0.146443514644351	0.330407730245272	1.24912347415378	16.0099462797174	"D1"	"TH02453-036-P1"	"LINCS"	"BRD-K79382620"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.46874551450684
"sig_7000"	"Genes_UP"	0.457994579945799	0.255215949678582	0.991056118107814	15.995496149264	"D1"	"GSK-1070916"	"LINCS"	"BRD-K36740062"	"LIMMA_t"	"trt"	1	"Aurora kinase inhibitor"	"Experimental"	"AURKA, AURKB, AURKC, CYP2D6, CYP3A4"	0.63537138222016
"sig_6221"	"Genes_UP"	0.344671201814059	-0.269285886897467	-1.05407160249037	-15.9953748499124	"D1"	"PKCbeta-inhibitor"	"LINCS"	"BRD-K89687904"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.573284280374496
"sig_2817"	"Genes_UP"	0.902960526315789	0.197117548089667	0.722726745412121	15.9949672590811	"D1"	"MRS-1220"	"LINCS"	"BRD-K37618799"	"LIMMA_t"	"trt"	1	"adenosine receptor antagonist"	"Experimental"	"ADORA2B, ADORA3"	0.608162010394292
"sig_20813"	"Genes_UP"	0.850793650793651	-0.205027144671554	-0.761926970146338	-15.9893788181747	"D1"	"nomegestrol"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	NA
"sig_2602"	"Genes_UP"	0.404907975460123	0.259325657087761	1.02676336248496	15.9865552533252	"D1"	"dioxybenzone"	"LINCS"	"BRD-K22193694"	"LIMMA_t"	"trt"	1	"topical sunscreen agent"	"Experimental"	NA	0.544991708762864
"sig_9257"	"Genes_UP"	0.834797891036907	0.208644661379503	0.791196661277184	15.9823254079918	"D1"	"VU-0366968"	"LINCS"	"BRD-K13605477"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_4349"	"Genes_UP"	0.632911392405063	-0.23074150762546	-0.902220510932502	-15.970181119773	"D1"	"CAM-9-021"	"LINCS"	"BRD-K05563014"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6708"	"Genes_UP"	0.0935960591133005	0.355138574715059	1.32182037004307	15.949565441208	"D1"	"ingenol"	"LINCS"	"BRD-A52650764"	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	0.644003590445761
"sig_6455"	"Genes_UP"	0.832558139534884	0.205559716334287	0.808495086583764	15.9481636625607	"D1"	"methysergide"	"LINCS"	"BRD-K35941380"	"LIMMA_t"	"trt"	0	"serotonin receptor antagonist"	"Approved"	"HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR5A, HTR6, HTR7"	NA
"sig_6027"	"Genes_UP"	0.725	0.219676155434659	0.846507088066868	15.9412525457249	"D1"	"AT1-SHH-29"	"LINCS"	"BRD-K58044374"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.545369542785128
"sig_6175"	"Genes_UP"	0.709090909090909	-0.225855004032795	-0.864560210462967	-15.9257710398631	"D1"	"triacsin-c"	"LINCS"	"BRD-K80527266"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_3242"	"Genes_UP"	0.379166666666667	0.270817375497855	1.03955708499834	15.9256095251372	"D1"	"butein"	"LINCS"	"BRD-K17497770"	"LIMMA_t"	"trt"	1	"EGFR inhibitor, src inhibitor"	"Experimental"	"ACE"	0.633702723955772
"sig_7207"	"Genes_UP"	0.265625	-0.306627958865475	-1.15436445058023	-15.916580753394	"D1"	"pyrimethamine"	"LINCS"	"BRD-K88429204"	"LIMMA_t"	"trt"	1	"dihydrofolate reductase inhibitor"	"Approved"	"DHFR, SLC47A1"	0.596049055333693
"sig_1422"	"Genes_UP"	0.715547703180212	-0.226435666634598	-0.850428958932979	-15.9125410647796	"D1"	"UBP-302"	"LINCS"	"BRD-A45499626"	"LIMMA_t"	"trt"	1	"glutamate receptor antagonist"	"Experimental"	"GRIK1"	NA
"sig_2518"	"Genes_UP"	0.58472553699284	-0.227652039573743	-0.92880794806809	-15.8951726826306	"D1"	"mofezolac"	"LINCS"	"BRD-K49372556"	"LIMMA_t"	"trt"	1	"cyclooxygenase inhibitor"	"Approved"	NA	NA
"sig_20445"	"Genes_UP"	0.300194931773879	0.293142750920329	1.0945162661835	15.8766324181592	"D1"	"quinidine"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"sodium channel blocker"	"Approved"	"KCNA5, KCNA7, KCNH1, KCNH2, KCNH5, KCNK1, KCNK6, SCN5A, SLC29A4"	0.614422768464056
"sig_16111"	"Genes_UP"	0.611635220125786	0.243340869648927	0.903679705522882	15.8610824829755	"D1"	"adipiodone"	"LINCS"	"BRD-K67261995"	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	NA
"sig_3216"	"Genes_UP"	0.462921348314607	0.255491553661346	0.983089889312804	15.8599534151223	"D1"	"simvastatin"	"LINCS"	"BRD-A81772229"	"LIMMA_t"	"trt"	0	"HMGCR inhibitor"	"Approved"	"HMGCR, ITGB2"	0.568789366696915
"sig_4221"	"Genes_UP"	0.65692007797271	-0.234603913999594	-0.893886642044592	-15.8559983416947	"D1"	"khellin"	"LINCS"	"BRD-K80353807"	"LIMMA_t"	"trt"	1	"vasodilator"	"Experimental"	NA	NA
"sig_20577"	"Genes_UP"	0.591304347826087	0.246435073577991	0.925978117746613	15.8467922533455	"D1"	"mitomycin-c"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"DNA alkylating agent, DNA synthesis inhibitor"	"Approved"	NA	0.711826850054354
"sig_2739"	"Genes_UP"	0.524752475247525	-0.243251201498821	-0.950290796928605	-15.8093463982441	"D1"	"SR-27897"	"LINCS"	"BRD-K35629949"	"LIMMA_t"	"trt"	1	"CCK receptor antagonist"	"Experimental"	"CCKAR"	NA
"sig_14364"	"Genes_UP"	0.336363636363636	0.269985541123085	1.07830260329957	15.7860525776885	"D1"	"TNP-470"	"LINCS"	"BRD-K53597484"	"LIMMA_t"	"trt"	1	"methionine aminopeptidase inhibitor"	"Experimental"	NA	0.55234220395849
"sig_968"	"Genes_UP"	0.375	0.262457118248984	1.04359686429742	15.7803491692277	"D1"	"alexidine"	"LINCS"	"BRD-A42335949"	"LIMMA_t"	"trt"	1	"phosphatidylglycerophosphatase inhibitor"	"Experimental"	"PTPMT1"	NA
"sig_5831"	"Genes_UP"	0.65553235908142	0.22903622096272	0.901659193514454	15.7464805577074	"D1"	"MW-SHH-151"	"LINCS"	"BRD-K14700434"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.503333363202107
"sig_339"	"Genes_UP"	0.870192307692308	0.203539215292272	0.74812010425469	15.732308392741	"D1"	"chloroform"	"LINCS"	"BRD-K88785477"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7089"	"Genes_UP"	0.510250569476082	0.245248891846409	0.98086563441047	15.7309979102114	"D1"	"TPCA-1"	"LINCS"	"BRD-K51575138"	"LIMMA_t"	"trt"	1	"IKK inhibitor"	"Experimental"	"IKBKB"	0.629202681377798
"sig_1819"	"Genes_UP"	0.558875219683655	-0.244168882131273	-0.928035320984259	-15.7306385138537	"D1"	"6-nitronorepinephrine"	"LINCS"	"BRD-A64489120"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7721"	"Genes_UP"	0.640081799591002	-0.232302414934434	-0.895811240731125	-15.7221969383245	"D1"	"isoflupredone"	"LINCS"	"BRD-K01014769"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	0.587628394043339
"sig_7413"	"Genes_UP"	0.826086956521739	-0.206968876981236	-0.791071601285015	-15.6657019585465	"D1"	"BRL-15572"	"LINCS"	"BRD-A51829654"	"LIMMA_t"	"trt"	1	"serotonin receptor antagonist"	"Experimental"	"HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR6"	NA
"sig_7315"	"Genes_UP"	0.609345794392523	0.239246390125802	0.919742826768312	15.6556969444185	"D1"	"toremifene"	"LINCS"	"BRD-K67174588"	"LIMMA_t"	"trt"	0	"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"	"Approved"	"ESR1"	0.55144188224811
"sig_2612"	"Genes_UP"	0.673952641165756	0.2313064715703	0.881744700368628	15.6217031848611	"D1"	"hesperidin"	"LINCS"	"BRD-K38903228"	"LIMMA_t"	"trt"	1	"flavanone glycoside"	"Approved"	"CACNA1B"	NA
"sig_2545"	"Genes_UP"	0.904109589041096	0.184346757801712	0.736705175795815	15.6205689871222	"D1"	"phenacetin"	"LINCS"	"BRD-K38323065"	"LIMMA_t"	"trt"	1	"cyclooxygenase inhibitor"	"Withdrawn"	"PTGS1"	NA
"sig_20443"	"Genes_UP"	0.874074074074074	-0.191776068995112	-0.744876343582343	-15.5894978615038	"D1"	"tribenoside"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"anti-inflammatory agent, capillary stabilizing agent"	"Approved"	NA	NA
