"DB Signature Name"	"Jaccard"	"pValue"	"Input"	"FDR"
"GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN"	"0"	"1"	1	"Down signature"
"GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP"	"0"	"1"	1	"Down signature"
"GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN"	"0"	"1"	1	"Down signature"
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP"	"0"	"1"	1	"Down signature"
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_DN"	"0"	"1"	1	"Down signature"
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP"	"0"	"1"	1	"Down signature"
"GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_UP"	"0"	"1"	1	"Down signature"
"GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Down signature"
"GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN"	"0.0037037037037037"	"0.688077807572184"	1	"Down signature"
"GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN"	"0.0037037037037037"	"0.688077807572184"	1	"Down signature"
"GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP"	"0.0111940298507463"	"0.108370448801107"	0.80617912422328	"Down signature"
"GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_UP"	"0.00743494423791822"	"0.320664031420773"	0.967396318419749	"Down signature"
"GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_DN"	"0"	"1"	1	"Down signature"
"GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP"	"0"	"1"	1	"Down signature"
"GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_UP"	"0"	"1"	1	"Down signature"
"GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_DN"	"0"	"1"	1	"Down signature"
"GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP"	"0.0037037037037037"	"0.688077807572184"	1	"Down signature"
"GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_UP"	"0"	"1"	1	"Down signature"
"GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_DN"	"0.00373134328358209"	"0.684374431029846"	1	"Down signature"
"GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_UP"	"0.0111940298507463"	"0.108370448801107"	0.80617912422328	"Down signature"
"GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_DN"	"0.00374531835205993"	"0.682506517092163"	1	"Down signature"
"GSE5099_CLASSICAL_M1_VS_ALTERNATIVE_M2_MACROPHAGE_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5099_CLASSICAL_M1_VS_ALTERNATIVE_M2_MACROPHAGE_DN"	"0.00374531835205993"	"0.682506517092163"	1	"Down signature"
"GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_UP"	"0"	"1"	1	"Down signature"
"GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_DN"	"0"	"1"	1	"Down signature"
"GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP"	"0"	"1"	1	"Down signature"
"GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_DN"	"0"	"1"	1	"Down signature"
"GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Down signature"
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Down signature"
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN"	"0.0111940298507463"	"0.108370448801107"	0.80617912422328	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN"	"0.0037037037037037"	"0.688077807572184"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN"	"0.0225563909774436"	"0.00103934008583718"	0.157013545925206	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP"	"0.00446428571428571"	"0.59099370937931"	1	"Down signature"
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_180MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_180MIN_DN"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP"	"0"	"1"	1	"Down signature"
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN"	"0"	"1"	1	"Down signature"
"GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_UP"	"0.00819672131147541"	"0.267027916358365"	0.967396318419749	"Down signature"
"GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_DN"	"0.00427350427350427"	"0.614358092930652"	1	"Down signature"
"GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP"	"0.00754716981132075"	"0.312121206512873"	0.967396318419749	"Down signature"
"GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN"	"0"	"1"	1	"Down signature"
"GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_UP"	"0"	"1"	1	"Down signature"
"GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_DN"	"0.00816326530612245"	"0.269179416107904"	0.967396318419749	"Down signature"
"GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP"	"0.0040650406504065"	"0.640663172644956"	1	"Down signature"
"GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN"	"0.0119047619047619"	"0.0896954881412039"	0.80617912422328	"Down signature"
"GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP"	"0.0135746606334842"	"0.0579968075726897"	0.80617912422328	"Down signature"
"GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN"	"0.00398406374501992"	"0.651093977452668"	1	"Down signature"
"GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP"	"0.00847457627118644"	"0.249825066590875"	0.967396318419749	"Down signature"
"GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN"	"0.00420168067226891"	"0.623330835195762"	1	"Down signature"
"GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP"	"0.00843881856540084"	"0.251973829816445"	0.967396318419749	"Down signature"
"GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN"	"0.00425531914893617"	"0.616620843913373"	1	"Down signature"
"GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP"	"0"	"1"	1	"Down signature"
"GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN"	"0"	"1"	1	"Down signature"
"GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_UP"	"0.00858369098712446"	"0.24338322232689"	0.967396318419749	"Down signature"
"GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_DN"	"0.0149812734082397"	"0.0281597933042246"	0.567271493517391	"Down signature"
"GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP"	"0"	"1"	1	"Down signature"
"GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN"	"0"	"1"	1	"Down signature"
"GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP"	"0"	"1"	1	"Down signature"
"GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN"	"0"	"1"	1	"Down signature"
"GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP"	"0"	"1"	1	"Down signature"
"GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN"	"0"	"1"	1	"Down signature"
"GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP"	"0.0208333333333333"	"0.00324688410482975"	0.326381357376479	"Down signature"
"GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_DN"	"0.00401606425702811"	"0.646957980031997"	1	"Down signature"
"GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP"	"0.0163265306122449"	"0.0192888094276437"	0.567271493517391	"Down signature"
"GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN"	"0"	"1"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP"	"0.00425531914893617"	"0.616620843913373"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_DN"	"0.0132743362831858"	"0.0626785762711973"	0.80617912422328	"Down signature"
"GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP"	"0.0167364016736402"	"0.017220187531985"	0.567271493517391	"Down signature"
"GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_DN"	"0.0553191489361702"	"2.01233761245852e-11"	5.39608330780752e-08	"Down signature"
"GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP"	"0.00371747211895911"	"0.686231507189514"	1	"Down signature"
"GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_DN"	"0.0226415094339623"	"0.00101273780487983"	0.157013545925206	"Down signature"
"GSE6259_BCELL_VS_CD4_TCELL_UP"	"0"	"1"	1	"Down signature"
"GSE6259_BCELL_VS_CD4_TCELL_DN"	"0.00749063670411985"	"0.316395385306297"	0.967396318419749	"Down signature"
"GSE6259_BCELL_VS_CD8_TCELL_UP"	"0.0112359550561798"	"0.107161242939345"	0.80617912422328	"Down signature"
"GSE6259_BCELL_VS_CD8_TCELL_DN"	"0.00371747211895911"	"0.686231507189514"	1	"Down signature"
"GSE6259_CD4_TCELL_VS_CD8_TCELL_UP"	"0.00796812749003984"	"0.282086139015142"	0.967396318419749	"Down signature"
"GSE6259_CD4_TCELL_VS_CD8_TCELL_DN"	"0"	"1"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP"	"0.012448132780083"	"0.0777360662080002"	0.80617912422328	"Down signature"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_DN"	"0"	"1"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_UP"	"0.00462962962962963"	"0.571301874581771"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_DN"	"0.00460829493087558"	"0.573813573257832"	1	"Down signature"
"GSE6259_33D1_POS_DC_VS_BCELL_UP"	"0.0136986301369863"	"0.0561728645321921"	0.80617912422328	"Down signature"
"GSE6259_33D1_POS_DC_VS_BCELL_DN"	"0.00921658986175115"	"0.209224403505743"	0.967396318419749	"Down signature"
"GSE6259_33D1_POS_DC_VS_CD4_TCELL_UP"	"0"	"1"	1	"Down signature"
"GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN"	"0.00826446280991736"	"0.262725233189411"	0.967396318419749	"Down signature"
"GSE6259_33D1_POS_DC_VS_CD8_TCELL_UP"	"0"	"1"	1	"Down signature"
"GSE6259_33D1_POS_DC_VS_CD8_TCELL_DN"	"0.005"	"0.529071677909004"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_UP"	"0"	"1"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN"	"0.00851063829787234"	"0.247676991014361"	0.967396318419749	"Down signature"
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP"	"0.00432900432900433"	"0.607490526539873"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN"	"0.005"	"0.529071677909004"	1	"Down signature"
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_UP"	"0.00938967136150235"	"0.200764189719168"	0.967396318419749	"Down signature"
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_DN"	"0"	"1"	1	"Down signature"
"GSE6259_DEC205_POS_DC_VS_BCELL_UP"	"0"	"1"	1	"Down signature"
"GSE6259_DEC205_POS_DC_VS_BCELL_DN"	"0.00418410041841004"	"0.625541659347218"	1	"Down signature"
"GSE6259_DEC205_POS_DC_VS_CD4_TCELL_UP"	"0"	"1"	1	"Down signature"
"GSE6259_DEC205_POS_DC_VS_CD4_TCELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE6259_DEC205_POS_DC_VS_CD8_TCELL_UP"	"0.00819672131147541"	"0.267027916358365"	0.967396318419749	"Down signature"
"GSE6259_DEC205_POS_DC_VS_CD8_TCELL_DN"	"0"	"1"	1	"Down signature"
"GSE6681_DELETED_FOXP3_VS_WT_TREG_UP"	"0"	"1"	1	"Down signature"
"GSE6681_DELETED_FOXP3_VS_WT_TREG_DN"	"0.00371747211895911"	"0.686231507189514"	1	"Down signature"
"GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_UP"	"0"	"1"	1	"Down signature"
"GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_DN"	"0.00377358490566038"	"0.67873792611865"	1	"Down signature"
"GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_UP"	"0"	"1"	1	"Down signature"
"GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_DN"	"0"	"1"	1	"Down signature"
"GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP"	"0.00754716981132075"	"0.312121206512873"	0.967396318419749	"Down signature"
"GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_DN"	"0.00754716981132075"	"0.312121206512873"	0.967396318419749	"Down signature"
"GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Down signature"
"GSE6875_TCONV_VS_TREG_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE6875_TCONV_VS_TREG_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Down signature"
"GSE6875_TCONV_VS_FOXP3_KO_TREG_UP"	"0"	"1"	1	"Down signature"
